0.26	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.27	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.28	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.29	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.3	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.31	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.32	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.33	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.34	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.35000000000000003	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.36	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.37	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.38	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.39	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.4	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.41000000000000003	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.42	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.43	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.44	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.45	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.46	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.47000000000000003	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.48	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.49	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.5	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.51	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.52	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.53	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.54	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.55	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.56	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.5700000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.58	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.59	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.6	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.61	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.62	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.63	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.64	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.65	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.66	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.67	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.68	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.6900000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.7000000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.71	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.72	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.73	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.74	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.75	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.76	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.77	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.78	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.79	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.8	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.81	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.8200000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.8300000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.84	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.85	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.86	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.87	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.88	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.89	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.9	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.91	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.92	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.93	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.9400000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.9500000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.96	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.97	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.98	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
0.99	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.0	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.01	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.02	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.03	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.04	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.05	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.06	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.07	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.08	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.09	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.1	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.11	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.12	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.1300000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.1400000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.1500000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.16	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.17	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.18	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.19	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.2	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.21	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.22	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.23	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.24	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.25	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.26	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.27	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.28	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.29	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.3	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.31	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.32	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.33	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.34	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.35	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.36	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.37	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.3800000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.3900000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.4000000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.41	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.42	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.43	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.44	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.45	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.46	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.47	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.48	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.49	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.5	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.51	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.52	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.53	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.54	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.55	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.56	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.57	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.58	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.59	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.6	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.61	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.62	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.6300000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.6400000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.6500000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.6600000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.67	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.68	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.69	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.7	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.71	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.72	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.73	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.74	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.75	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.76	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.77	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.78	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.79	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.8	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.81	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.82	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.83	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.84	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.85	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.86	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.87	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.8800000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.8900000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.9000000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.9100000000000001	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.92	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.93	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.94	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.95	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.96	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.97	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.98	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
1.99	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.0	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.0100000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.02	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.0300000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.04	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.05	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.06	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.07	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.08	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.09	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.1	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.11	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.12	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.13	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.14	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.15	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.16	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.17	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.18	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.19	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.2	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.21	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.22	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.23	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.24	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.25	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.2600000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.27	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.2800000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.29	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.3000000000000003	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.31	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.32	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.33	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.34	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.35	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.36	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.37	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.38	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.39	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.4	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.41	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.42	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.43	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.44	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.45	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.46	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.47	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.48	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.49	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.5	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.5100000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.52	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.5300000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.54	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.5500000000000003	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.56	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.57	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.58	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.59	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.6	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.61	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.62	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.63	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.64	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.65	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.66	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.67	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.68	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.69	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.7	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.71	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.72	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.73	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.74	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.75	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.7600000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.77	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.7800000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.79	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.8000000000000003	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.81	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.82	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.83	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.84	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.85	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.86	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.87	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.88	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.89	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.9	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.91	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.92	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.93	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.94	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.95	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.96	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.97	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.98	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
2.99	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
3.0	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
3.0100000000000002	3.8303391934280114e-174																																																																																																																																																						3.8303391934280114e-174
